Date,BNB-USD,BTC-USD,ETH-USD
2022-02-14 17:00:00+00:00,403.0433654785156,42721.90625,2956.317626953125
2022-02-14 16:00:00+00:00,403.9344787597656,42775.77734375,2956.91162109375
2022-02-14 15:00:00+00:00,401.8513488769531,42615.3359375,2943.81884765625
2022-02-14 14:00:00+00:00,403.8456726074219,42715.5234375,2957.963623046875
2022-02-14 13:00:00+00:00,402.8055419921875,42627.71484375,2940.2978515625
2022-02-14 12:00:00+00:00,400.38189697265625,42530.73046875,2923.326904296875
2022-02-14 11:00:00+00:00,397.62451171875,42251.2890625,2877.251953125
2022-02-14 10:00:00+00:00,394.830810546875,42243.65234375,2872.2236328125
2022-02-14 09:00:00+00:00,395.319091796875,42208.55078125,2866.260986328125
2022-02-14 08:00:00+00:00,397.3697509765625,42378.703125,2886.722412109375
2022-02-14 07:00:00+00:00,395.62042236328125,42304.99609375,2880.1298828125
2022-02-14 06:00:00+00:00,394.0925598144531,42175.421875,2871.109375
2022-02-14 05:00:00+00:00,394.35479736328125,41984.21875,2867.955810546875
2022-02-14 04:00:00+00:00,394.25262451171875,41966.41796875,2866.57080078125
2022-02-14 03:00:00+00:00,393.779296875,41940.046875,2867.247802734375
2022-02-14 02:00:00+00:00,393.1882629394531,41824.44140625,2857.922119140625
2022-02-14 01:00:00+00:00,397.3558654785156,42127.14453125,2874.1005859375
2022-02-14 00:00:00+00:00,398.933349609375,42178.1171875,2888.59814453125
2022-02-13 23:00:00+00:00,400.06561279296875,42377.85546875,2901.7548828125
2022-02-13 22:00:00+00:00,400.2097473144531,42370.3046875,2897.528564453125
2022-02-13 21:00:00+00:00,400.6922912597656,42458.2265625,2903.0654296875
2022-02-13 20:00:00+00:00,399.70281982421875,42330.2265625,2893.94189453125
2022-02-13 19:00:00+00:00,398.6672668457031,42165.75390625,2865.866455078125
2022-02-13 18:00:00+00:00,401.0905456542969,42372.59375,2899.475830078125
2022-02-13 17:00:00+00:00,400.65087890625,42334.3359375,2891.673095703125
2022-02-13 16:00:00+00:00,404.6117858886719,42610.015625,2925.89990234375
2022-02-13 15:00:00+00:00,405.871337890625,42693.0546875,2939.1142578125
2022-02-13 14:00:00+00:00,406.7127685546875,42616.54296875,2947.776611328125
2022-02-13 13:00:00+00:00,405.9812316894531,42583.0078125,2946.58056640625
2022-02-13 12:00:00+00:00,405.05804443359375,42622.2734375,2943.822021484375
2022-02-13 11:00:00+00:00,404.76361083984375,42605.3671875,2941.579345703125
2022-02-13 10:00:00+00:00,404.1167907714844,42594.48046875,2933.508544921875
2022-02-13 09:00:00+00:00,404.1717224121094,42456.35546875,2928.541748046875
2022-02-13 08:00:00+00:00,404.4851379394531,42501.05078125,2929.64794921875
2022-02-13 07:00:00+00:00,404.4121398925781,42454.7421875,2925.57666015625
2022-02-13 06:00:00+00:00,404.37982177734375,42405.58984375,2925.448486328125
2022-02-13 05:00:00+00:00,403.4879150390625,42299.27734375,2919.522216796875
2022-02-13 04:00:00+00:00,404.7450256347656,42331.921875,2926.88671875
2022-02-13 03:00:00+00:00,404.520751953125,42292.05078125,2927.389892578125
2022-02-13 02:00:00+00:00,404.1473388671875,42286.9296875,2925.203125
2022-02-13 01:00:00+00:00,406.24041748046875,42479.453125,2939.310302734375
2022-02-13 00:00:00+00:00,406.669677734375,42490.046875,2942.017578125
2022-02-12 23:00:00+00:00,403.86376953125,42240.99609375,2916.96484375
2022-02-12 22:00:00+00:00,403.032958984375,42160.72265625,2913.417236328125
2022-02-12 21:00:00+00:00,405.7337646484375,42651.0,2970.38525390625
2022-02-12 20:00:00+00:00,405.9935302734375,42733.19921875,2980.079345703125
2022-02-12 19:00:00+00:00,405.4582214355469,42865.06640625,2972.72314453125
2022-02-12 18:00:00+00:00,407.1397399902344,42992.55078125,2972.999267578125
2022-02-12 17:00:00+00:00,405.6804504394531,42765.4921875,2939.30908203125
2022-02-12 16:00:00+00:00,405.5092468261719,42747.515625,2935.518798828125
2022-02-12 15:00:00+00:00,399.5062561035156,42184.40625,2896.945556640625
2022-02-12 14:00:00+00:00,400.4151306152344,42215.40234375,2908.622314453125
2022-02-12 13:00:00+00:00,401.2927551269531,42342.12109375,2917.92236328125
2022-02-12 12:00:00+00:00,402.6441955566406,42431.12109375,2933.903076171875
2022-02-12 11:00:00+00:00,402.239990234375,42400.79296875,2929.854736328125
2022-02-12 10:00:00+00:00,403.0852966308594,42424.69140625,2938.427978515625
2022-02-12 09:00:00+00:00,402.8079833984375,42435.890625,2937.640380859375
2022-02-12 08:00:00+00:00,400.97869873046875,42361.421875,2939.158447265625
2022-02-12 07:00:00+00:00,398.827880859375,42197.09375,2921.139404296875
2022-02-12 06:00:00+00:00,399.37945556640625,42307.59375,2928.898193359375
2022-02-12 05:00:00+00:00,401.21044921875,42399.53515625,2941.966064453125
2022-02-12 04:00:00+00:00,401.7127990722656,42435.234375,2946.833984375
